,Vms_Rock_Moisture_A10,wy,value
2017-01-14,51.6340625,2017,50.11582342402333
2017-01-15,51.63940972222222,2017,50.11564466007103
2017-01-16,51.66027777777777,2017,50.11546589611872
2017-01-17,51.66704861111111,2017,50.11528713216641
2017-01-18,51.44013888888889,2017,50.1151083682141
2017-01-19,51.53118055555555,2017,50.114929604261796
2017-01-20,51.55059027777778,2017,50.11475084030948
2017-01-21,51.60690972222222,2017,50.11457207635718
2017-01-22,52.038715277777776,2017,50.114393312404864
2017-01-23,52.06357638888889,2017,50.11421454845256
2017-01-24,51.99097222222222,2017,50.11403578450025
2017-01-25,51.569340277777776,2017,50.11385702054794
2017-01-26,51.67319444444445,2017,50.113678256595634
2017-01-27,51.68076388888889,2017,50.11349949264333
2017-01-28,51.70795138888889,2017,50.113320728691015
2017-01-29,51.709652777777784,2017,50.11314196473871
2017-01-30,51.68892361111111,2017,50.1129632007864
2017-01-31,51.604236111111106,2017,50.11278443683409
2017-02-01,51.64986111111111,2017,50.112605672881784
2017-02-02,51.54145833333333,2017,50.11242690892947
2017-02-03,51.40184027777778,2017,50.112248144977166
2017-02-04,51.39149305555555,2017,50.11206938102486
2017-02-05,51.51069444444445,2017,50.11189061707255
2017-02-06,51.76638888888888,2017,50.11171185312024
2017-02-07,51.734791666666666,2017,50.111533089167935
2017-02-08,51.79020833333333,2017,50.11135432521562
2017-02-09,52.166736111111106,2017,50.111175561263316
2017-02-10,51.88666666666666,2017,50.11099679731101
2017-02-11,51.97354166666667,2017,50.1108180333587
2017-02-12,51.59225694444444,2017,50.11063926940639
2017-02-13,51.55020833333333,2017,50.11046050545408
2017-02-14,51.572187500000005,2017,50.11028174150177
2017-02-15,51.45336805555555,2017,50.11010297754947
2017-02-16,51.42583333333334,2017,50.109924213597154
2017-02-17,51.39694444444444,2017,50.10974544964485
2017-02-18,51.46975694444444,2017,50.10956668569254
2017-02-19,51.41395833333333,2017,50.10938792174023
2017-02-20,51.49180555555555,2017,50.10920915778792
2017-02-21,51.57868055555556,2017,50.10903039383561
2017-02-22,51.52947916666667,2017,50.108851629883304
2017-02-23,51.540868055555556,2017,50.108672865931
2017-02-24,51.546076388888885,2017,50.108494101978685
2017-02-25,51.63940972222222,2017,50.10831533802638
2017-02-26,51.507638888888884,2017,50.108136574074074
2017-02-27,51.50868055555555,2017,50.10795781012176
2017-02-28,51.511597222222214,2017,50.107779046169455
2017-03-01,51.599397997835496,2017,50.10760028221715
2017-03-02,51.58576388888889,2017,50.107421518264836
2017-03-03,51.694722222222225,2017,50.10724275431253
2017-03-04,51.513020833333336,2017,50.10706399036022
2017-03-05,51.441493055555554,2017,50.10688522640791
